KEY,ENTITY,D0,D1,D2,D3,D4,D5,D6,D7,REFERENCES
682,CARTESIAN_POINT,'NONE',-8.599999999999996100,-18.75000000000000700,54.50000000000000700,,,,,[]
683,CARTESIAN_POINT,'NONE',-21.21335182349479000,15.85000000000000000,14.74999999999998600,,,,,[]
684,DIRECTION,'NONE',0.7071067811865509000,-0.7071067811865442400,0.0000000000000000000,,,,,[]
685,DIRECTION,'NONE',0.7071067811865441300,0.7071067811865507900,0.0000000000000000000,,,,,[]
686,CARTESIAN_POINT,'NONE',26.50000000000000000,-18.75000000000000700,38.29999999999999700,,,,,[]
687,CARTESIAN_POINT,'NONE',-21.21335182349479000,3.929999999999993500,14.99999999999997900,,,,,[]
688,CARTESIAN_POINT,'NONE',-21.21335182349479000,-6.070000000000006500,15.39999999999997900,,,,,[]
689,CARTESIAN_POINT,'NONE',-8.599999999999996100,-18.75000000000000700,38.30000000000000400,,,,,[]
690,CARTESIAN_POINT,'NONE',-21.21335182349479000,7.129999999999993700,14.74999999999998400,,,,,[]
691,CARTESIAN_POINT,'NONE',-21.21335182349479000,15.85000000000000000,34.74999999999998600,,,,,[]
692,CARTESIAN_POINT,'NONE',-21.21335182349479000,-6.070000000000006500,19.59999999999997700,,,,,[]
693,CARTESIAN_POINT,'NONE',26.50000000000000000,-18.75000000000000700,45.70000000000001700,,,,,[]
694,CARTESIAN_POINT,'NONE',-21.21335182349479400,-11.33180729995788000,17.49999999999997900,,,,,[]
695,CARTESIAN_POINT,'NONE',-21.21335182349479000,-6.070000000000006500,34.99999999999998600,,,,,[]
696,CARTESIAN_POINT,'NONE',-8.599999999999996100,-18.75000000000000700,40.49999999999999300,,,,,[]
697,CARTESIAN_POINT,'NONE',-21.21335182349479000,-10.07000000000000600,15.39999999999997900,,,,,[]
698,CARTESIAN_POINT,'NONE',-8.599999999999996100,-18.75000000000000700,29.50000000000000700,,,,,[]
699,CARTESIAN_POINT,'NONE',-21.21335182349479000,3.929999999999993500,39.99999999999997900,,,,,[]
700,CARTESIAN_POINT,'NONE',-21.21335182349479000,15.85000000000000000,40.24999999999996400,,,,,[]
701,CARTESIAN_POINT,'NONE',-21.21335182349479000,-6.070000000000006500,19.99999999999997200,,,,,[]
702,CARTESIAN_POINT,'NONE',-21.21335182349479000,3.929999999999993500,19.99999999999997500,,,,,[]
703,CARTESIAN_POINT,'NONE',-21.21335182349479000,-6.070000000000006500,39.99999999999997200,,,,,[]
704,CARTESIAN_POINT,'NONE',-8.599999999999996100,-18.75000000000000700,43.50000000000001400,,,,,[]
705,CARTESIAN_POINT,'NONE',-21.21335182349479000,-6.070000000000006500,14.99999999999998200,,,,,[]
706,CARTESIAN_POINT,'NONE',-14.99999999999999600,-18.75000000000000700,40.50000000000000000,,,,,[]
707,CARTESIAN_POINT,'NONE',-21.21335182349479000,-10.07000000000000600,19.59999999999997700,,,,,[]
708,CARTESIAN_POINT,'NONE',-8.599999999999996100,-18.75000000000000700,31.69999999999999900,,,,,[]
709,CARTESIAN_POINT,'NONE',26.50000000000000000,-18.75000000000000700,31.70000000000001400,,,,,[]
710,CARTESIAN_POINT,'NONE',-21.21335182349479000,3.929999999999993500,34.99999999999997900,,,,,[]
711,CARTESIAN_POINT,'NONE',-21.21335182349479000,-6.070000000000006500,35.39999999999997700,,,,,[]
712,CARTESIAN_POINT,'NONE',-21.21335182349479000,-6.070000000000006500,39.59999999999997300,,,,,[]
713,CARTESIAN_POINT,'NONE',-21.21335182349479000,-10.07000000000000600,35.39999999999997700,,,,,[]
714,CARTESIAN_POINT,'NONE',-8.599999999999996100,-18.75000000000000700,45.70000000000000300,,,,,[]
715,CARTESIAN_POINT,'NONE',-21.21335182349479000,-10.07000000000000600,39.59999999999997300,,,,,[]
716,CARTESIAN_POINT,'NONE',26.50000000000000000,-18.75000000000000700,52.29999999999999700,,,,,[]
717,CARTESIAN_POINT,'NONE',-25.00000000000000000,18.24999999999996800,32.50000000000004300,,,,,[]
718,CARTESIAN_POINT,'NONE',-25.00000000000000000,18.24999999999996800,22.49999999999995700,,,,,[]
719,CARTESIAN_POINT,'NONE',18.50000000000004300,5.529999999999999400,55.00000000000000000,,,,,[]
720,CARTESIAN_POINT,'NONE',-21.21335182349480800,21.25000000000000000,22.49999999999997200,,,,,[]
721,CARTESIAN_POINT,'NONE',-25.00000000000000000,7.129999999999992800,6.417291809229281400E-016,,,,,[]
722,CARTESIAN_POINT,'NONE',-11.99999999999999600,29.25000000000000000,0.0000000000000000000,,,,,[]
723,CARTESIAN_POINT,'NONE',25.00000000000000000,-11.75000000000001800,55.00000000000000000,,,,,[]
724,CARTESIAN_POINT,'NONE',-21.21335182349479000,15.85000000000000000,20.24999999999996800,,,,,[]
725,CARTESIAN_POINT,'NONE',-18.43068094238521900,7.129999999999991900,55.00000000000000000,,,,,[]
726,CARTESIAN_POINT,'NONE',-22.00000000000000000,-11.75000000000000400,0.0000000000000000000,,,,,[]
727,CARTESIAN_POINT,'NONE',25.00000000000000000,-11.75000000000001400,0.0000000000000000000,,,,,[]
728,CARTESIAN_POINT,'NONE',-25.00000000000000000,15.85000000000000000,32.50000000000004300,,,,,[]
729,CARTESIAN_POINT,'NONE',23.49999999999997200,-27.75000000000000400,0.0000000000000000000,,,,,[]
730,CARTESIAN_POINT,'NONE',-21.21335182349479000,21.25000000000000000,32.50000000000002800,,,,,[]
731,CARTESIAN_POINT,'NONE',-25.00000000000000000,7.129999999999992800,55.00000000000000700,,,,,[]
732,CARTESIAN_POINT,'NONE',-15.00000000000000000,26.24999999999996800,55.00000000000000000,,,,,[]
733,CARTESIAN_POINT,'NONE',-25.00000000000000000,3.929999999999993500,6.417291809229281400E-016,,,,,[]
734,CARTESIAN_POINT,'NONE',-14.99999999999999600,-24.74999999999998200,55.00000000000000000,,,,,[]
735,CARTESIAN_POINT,'NONE',-21.21335182349479000,21.25000000000000000,12.49999999999999100,,,,,[]
736,CARTESIAN_POINT,'NONE',-22.00000000000000000,21.24999999999999600,22.49999999999996800,,,,,[]
737,CARTESIAN_POINT,'NONE',-22.00000000000000000,21.24999999999999600,32.50000000000002800,,,,,[]
738,CARTESIAN_POINT,'NONE',-21.21335182349479000,15.85000000000000000,32.49999999999997900,,,,,[]
739,CARTESIAN_POINT,'NONE',-12.00000000000000400,-27.75000000000000000,55.00000000000000000,,,,,[]
740,CARTESIAN_POINT,'NONE',-21.21335182349477600,15.85000000000000000,12.49999999999998000,,,,,[]
741,CARTESIAN_POINT,'NONE',26.50000000000000400,-24.75000000000000000,0.0000000000000000000,,,,,[]
742,CARTESIAN_POINT,'NONE',-21.21335182349477600,21.25000000000000000,42.49999999999997200,,,,,[]
743,CARTESIAN_POINT,'NONE',-25.00000000000000000,18.24999999999995400,55.00000000000000000,,,,,[]
744,CARTESIAN_POINT,'NONE',-25.00000000000000000,-8.749999999999975100,55.00000000000000000,,,,,[]
745,CARTESIAN_POINT,'NONE',-18.43068094238516300,3.929999999999993500,0.0000000000000000000,,,,,[]
746,CARTESIAN_POINT,'NONE',-22.00000000000000000,21.24999999999999600,55.00000000000000000,,,,,[]
747,CARTESIAN_POINT,'NONE',17.50000000000000400,5.529999999999999400,53.99999999999997200,,,,,[]
748,CARTESIAN_POINT,'NONE',-11.99999999999999100,29.25000000000000000,55.00000000000000000,,,,,[]
749,CARTESIAN_POINT,'NONE',-21.21335182349478600,15.85000000000000000,42.50000000000000700,,,,,[]
750,CARTESIAN_POINT,'NONE',-25.00000000000000000,18.24999999999996800,42.50000000000002100,,,,,[]
751,CARTESIAN_POINT,'NONE',0.0000000000000000000,29.25000000000000000,0.0000000000000000000,,,,,[]
752,CARTESIAN_POINT,'NONE',-25.00000000000000000,18.24999999999996800,0.0000000000000000000,,,,,[]
753,CARTESIAN_POINT,'NONE',25.00000000000000000,4.249999999999983100,0.0000000000000000000,,,,,[]
754,CARTESIAN_POINT,'NONE',-11.99999999999999600,-27.75000000000000400,0.0000000000000000000,,,,,[]
755,CARTESIAN_POINT,'NONE',-15.00000000000000000,-24.74999999999997500,0.0000000000000000000,,,,,[]
756,CARTESIAN_POINT,'NONE',-17.42670364698958400,3.929999999999993500,53.99999999999997200,,,,,[]
757,CARTESIAN_POINT,'NONE',-22.00000000000000000,21.24999999999999600,42.50000000000000700,,,,,[]
758,CARTESIAN_POINT,'NONE',26.50000000000000400,-24.75000000000000400,55.00000000000000000,,,,,[]
759,CARTESIAN_POINT,'NONE',-25.00000000000000000,15.85000000000000000,22.49999999999995400,,,,,[]
760,CARTESIAN_POINT,'NONE',-17.42670364698958700,7.129999999999992800,53.99999999999997200,,,,,[]
761,CARTESIAN_POINT,'NONE',-25.00000000000000000,3.929999999999993500,55.00000000000000700,,,,,[]
762,CARTESIAN_POINT,'NONE',23.49999999999997500,-27.75000000000000400,55.00000000000000000,,,,,[]
763,CARTESIAN_POINT,'NONE',-22.00000000000000000,-11.75000000000000200,55.00000000000000000,,,,,[]
764,CARTESIAN_POINT,'NONE',-15.00000000000000000,-11.75000000000000500,55.00000000000000000,,,,,[]
765,CARTESIAN_POINT,'NONE',-17.42670364698958400,3.929999999999993500,0.9999999999999870100,,,,,[]
766,CARTESIAN_POINT,'NONE',-18.43068094238521600,3.929999999999994400,55.00000000000000000,,,,,[]
767,CARTESIAN_POINT,'NONE',0.0000000000000000000,29.25000000000000000,55.00000000000000000,,,,,[]
768,CARTESIAN_POINT,'NONE',26.50000000000000400,-11.75000000000000400,0.0000000000000000000,,,,,[]
769,CARTESIAN_POINT,'NONE',-17.42670364698958700,7.129999999999992800,0.9999999999999870100,,,,,[]
770,CARTESIAN_POINT,'NONE',-15.00000000000000000,21.24999999999999600,55.00000000000000000,,,,,[]
771,CARTESIAN_POINT,'NONE',-25.00000000000000000,15.85000000000000000,42.50000000000002100,,,,,[]
772,CARTESIAN_POINT,'NONE',-25.00000000000000000,18.24999999999996800,12.49999999999997300,,,,,[]
773,CARTESIAN_POINT,'NONE',-15.00000000000000000,-11.75000000000000500,0.0000000000000000000,,,,,[]
774,CARTESIAN_POINT,'NONE',-25.00000000000000000,-8.749999999999980500,0.0000000000000000000,,,,,[]
775,CARTESIAN_POINT,'NONE',-22.00000000000000000,21.24999999999999600,0.0000000000000000000,,,,,[]
776,CARTESIAN_POINT,'NONE',-15.00000000000000000,21.24999999999999600,-4.235164736271501700E-019,,,,,[]
777,CARTESIAN_POINT,'NONE',-18.43068094238516300,7.129999999999992800,0.0000000000000000000,,,,,[]
778,CARTESIAN_POINT,'NONE',-22.00000000000000000,21.24999999999999600,12.49999999999998800,,,,,[]
779,CARTESIAN_POINT,'NONE',-21.21335182349478600,15.85000000000000000,22.49999999999997200,,,,,[]
780,CARTESIAN_POINT,'NONE',25.00000000000000000,4.249999999999983100,55.00000000000000000,,,,,[]
781,CARTESIAN_POINT,'NONE',-25.00000000000000000,15.85000000000000000,12.49999999999997300,,,,,[]
782,CARTESIAN_POINT,'NONE',26.50000000000000400,-11.75000000000001100,55.00000000000000000,,,,,[]
783,CARTESIAN_POINT,'NONE',-15.00000000000000000,26.24999999999996800,0.0000000000000000000,,,,,[]
784,CARTESIAN_POINT,'NONE',-8.599999999999996100,-18.75000000000000700,52.30000000000001100,,,,,[]
785,CARTESIAN_POINT,'NONE',-14.99999999999999600,-18.75000000000000700,54.50000000000000700,,,,,[]
786,CARTESIAN_POINT,'NONE',-14.99999999999999600,-18.75000000000000700,29.50000000000000700,,,,,[]
787,CARTESIAN_POINT,'NONE',-21.21335182349479400,-11.33180729995788000,37.49999999999997900,,,,,[]
788,CARTESIAN_POINT,'NONE',-21.21335182349479000,7.129999999999993700,34.74999999999998600,,,,,[]
789,CARTESIAN_POINT,'NONE',-14.99999999999999600,-18.75000000000000700,43.50000000000001400,,,,,[]
790,CARTESIAN_POINT,'NONE',-21.21335182349479000,7.129999999999993700,20.24999999999996800,,,,,[]
791,CARTESIAN_POINT,'NONE',26.50000000000000400,-27.75000000000000400,0.0000000000000000000,,,,,[]
792,DIRECTION,'NONE',0.0000000000000000000,1.000000000000000000,0.0000000000000000000,,,,,[]
793,CARTESIAN_POINT,'NONE',-25.00000000000000000,-11.75000000000000400,55.00000000000000000,,,,,[]
794,CARTESIAN_POINT,'NONE',25.00000000000000000,-27.75000000000000400,55.00000000000000000,,,,,[]
795,DIRECTION,'NONE',1.000000000000000000,-1.734723475976806800E-016,0.0000000000000000000,,,,,[]
796,CARTESIAN_POINT,'NONE',-17.42670364698958700,7.129999999999992800,55.00000000000000000,,,,,[]
797,DIRECTION,'NONE',1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
798,CARTESIAN_POINT,'NONE',-15.00000000000000000,-11.75000000000000500,55.00100000000000500,,,,,[]
799,DIRECTION,'NONE',-0.0000000000000000000,-0.0000000000000000000,-1.000000000000000000,,,,,[]
800,CARTESIAN_POINT,'NONE',25.00000000000000000,-27.75000000000000400,0.0000000000000000000,,,,,[]
801,DIRECTION,'NONE',-0.0000000000000000000,-0.0000000000000000000,-1.000000000000000000,,,,,[]
802,CARTESIAN_POINT,'NONE',-21.21335182349479000,7.129999999999993700,37.49999999999997900,,,,,[]
803,DIRECTION,'NONE',-0.0000000000000000000,-1.000000000000000000,-0.0000000000000000000,,,,,[]
804,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
805,CARTESIAN_POINT,'NONE',17.50000000000000400,5.529999999999999400,53.99999999999997200,,,,,[]
806,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
807,VECTOR,'NONE',940,1000.000000000000000,,,,,,['940']
808,LINE,'NONE',1212,813,,,,,,"['1212', '813']"
809,LINE,'NONE',953,1652,,,,,,"['953', '1652']"
810,VECTOR,'NONE',1215,1000.000000000000100,,,,,,['1215']
811,LINE,'NONE',939,807,,,,,,"['939', '807']"
812,VECTOR,'NONE',946,1000.000000000000100,,,,,,['946']
813,VECTOR,'NONE',1213,1000.000000000000000,,,,,,['1213']
814,VECTOR,'NONE',1214,1000.000000000000100,,,,,,['1214']
815,VECTOR,'NONE',1173,1000.000000000000000,,,,,,['1173']
816,LINE,'NONE',1165,823,,,,,,"['1165', '823']"
817,LINE,'NONE',1217,814,,,,,,"['1217', '814']"
818,LINE,'NONE',945,812,,,,,,"['945', '812']"
819,VECTOR,'NONE',1171,1000.000000000000100,,,,,,['1171']
820,LINE,'NONE',1170,819,,,,,,"['1170', '819']"
821,VECTOR,'NONE',1216,1000.000000000000000,,,,,,['1216']
822,LINE,'NONE',1169,810,,,,,,"['1169', '810']"
823,VECTOR,'NONE',936,1000.000000000000000,,,,,,['936']
824,CIRCLE,'NONE',1392,18.49999999999998900,,,,,,['1392']
825,LINE,'NONE',937,829,,,,,,"['937', '829']"
826,LINE,'NONE',941,828,,,,,,"['941', '828']"
827,LINE,'NONE',961,1673,,,,,,"['961', '1673']"
828,VECTOR,'NONE',942,1000.000000000000100,,,,,,['942']
829,VECTOR,'NONE',938,1000.000000000000000,,,,,,['938']
830,LINE,'NONE',1200,933,,,,,,"['1200', '933']"
831,VECTOR,'NONE',1107,1000.000000000000000,,,,,,['1107']
832,CIRCLE,'NONE',1371,3.299999999999990500,,,,,,['1371']
833,LINE,'NONE',1050,838,,,,,,"['1050', '838']"
834,PERSON_AND_ORGANIZATION,3,876,,,,,,,"['3', '876']"
835,APPROVAL_DATE_TIME,869,1354,,,,,,,"['869', '1354']"
836,VECTOR,'NONE',1098,1000.000000000000000,,,,,,['1098']
837,CIRCLE,'NONE',1369,5.499999999999991100,,,,,,['1369']
838,VECTOR,'NONE',1057,1000.000000000000000,,,,,,['1057']
839,LINE,'NONE',1097,836,,,,,,"['1097', '836']"
840,VECTOR,'NONE',1032,1000.000000000000000,,,,,,['1032']
841,CIRCLE,'NONE',1385,2.099999999999997900,,,,,,['1385']
842,COORDINATED_UNIVERSAL_TIME_OFFSET,1,0,0003,,,,,,[]
843,CIRCLE,'NONE',1368,2.500000000000002200,,,,,,['1368']
844,CIRCLE,'NONE',1375,2.099999999999997900,,,,,,['1375']
845,COORDINATED_UNIVERSAL_TIME_OFFSET,1,0,0003,,,,,,[]
846,VECTOR,'NONE',1030,1000.000000000000000,,,,,,['1030']
847,LINE,'NONE',1116,887,,,,,,"['1116', '887']"
848,DATE_AND_TIME,897,895,,,,,,,"['897', '895']"
849,CALENDAR_DATE,2012,28,11,,,,,,[]
850,LINE,'NONE',1112,859,,,,,,"['1112', '859']"
851,APPROVAL_PERSON_ORGANIZATION,873,1354,1157,,,,,,"['873', '1354', '1157']"
852,CIRCLE,'NONE',1384,3.300000000000004300,,,,,,['1384']
853,CIRCLE,'NONE',1382,5.499999999999998200,,,,,,['1382']
854,CIRCLE,'NONE',1370,3.300000000000004300,,,,,,['1370']
855,LINE,'NONE',1095,928,,,,,,"['1095', '928']"
856,LINE,'NONE',1086,914,,,,,,"['1086', '914']"
857,LINE,'NONE',1083,919,,,,,,"['1083', '919']"
858,VECTOR,'NONE',1115,1000.000000000000000,,,,,,['1115']
859,VECTOR,'NONE',1113,1000.000000000000000,,,,,,['1113']
860,LINE,'NONE',1031,840,,,,,,"['1031', '840']"
861,LINE,'NONE',1129,868,,,,,,"['1129', '868']"
862,CIRCLE,'NONE',1363,5.499999999999998200,,,,,,['1363']
863,LOCAL_TIME,9,14,58.00000000000000000,845,,,,,['845']
864,LINE,'NONE',1114,858,,,,,,"['1114', '858']"
865,APPROVAL_DATE_TIME,899,1350,,,,,,,"['899', '1350']"
866,CIRCLE,'NONE',1372,3.300000000000004300,,,,,,['1372']
867,VECTOR,'NONE',1102,1000.000000000000000,,,,,,['1102']
868,VECTOR,'NONE',1130,1000.000000000000000,,,,,,['1130']
869,DATE_AND_TIME,849,863,,,,,,,"['849', '863']"
870,CALENDAR_DATE,2012,28,11,,,,,,[]
871,DATE_AND_TIME,870,877,,,,,,,"['870', '877']"
873,PERSON_AND_ORGANIZATION,3,876,,,,,,,"['3', '876']"
874,SHAPE_DEFINITION_REPRESENTATION,1220,282,,,,,,,"['1220', '282']"
875,PERSON_AND_ORGANIZATION,3,876,,,,,,,"['3', '876']"
876,ORGANIZATION,'UNSPECIFIED','UNSPECIFIED','',,,,,,[]
877,LOCAL_TIME,9,14,58.00000000000000000,842,,,,,['842']
878,LOCAL_TIME,9,14,58.00000000000000000,882,,,,,['882']
879,APPROVAL_PERSON_ORGANIZATION,885,1359,1153,,,,,,"['885', '1359', '1153']"
880,PERSON_AND_ORGANIZATION,3,876,,,,,,,"['3', '876']"
881,APPROVAL_DATE_TIME,884,1359,,,,,,,"['884', '1359']"
882,COORDINATED_UNIVERSAL_TIME_OFFSET,1,0,0003,,,,,,[]
883,CALENDAR_DATE,2012,28,11,,,,,,[]
884,DATE_AND_TIME,883,878,,,,,,,"['883', '878']"
885,PERSON_AND_ORGANIZATION,3,876,,,,,,,"['3', '876']"
886,VECTOR,'NONE',1124,1000.000000000000000,,,,,,['1124']
887,VECTOR,'NONE',1117,1000.000000000000000,,,,,,['1117']
888,LINE,'NONE',1123,886,,,,,,"['1123', '886']"
889,LINE,'NONE',1019,846,,,,,,"['1019', '846']"
890,CIRCLE,'NONE',1383,5.499999999999998200,,,,,,['1383']
891,CIRCLE,'NONE',1380,3.299999999999990500,,,,,,['1380']
892,LINE,'NONE',1106,831,,,,,,"['1106', '831']"
893,PERSON_AND_ORGANIZATION,3,876,,,,,,,"['3', '876']"
894,COORDINATED_UNIVERSAL_TIME_OFFSET,1,0,0003,,,,,,[]
895,LOCAL_TIME,9,14,58.00000000000000000,894,,,,,['894']
896,PERSON_AND_ORGANIZATION,3,876,,,,,,,"['3', '876']"
897,CALENDAR_DATE,2012,28,11,,,,,,[]
898,PERSON_AND_ORGANIZATION,3,876,,,,,,,"['3', '876']"
899,DATE_AND_TIME,902,900,,,,,,,"['902', '900']"
900,LOCAL_TIME,9,14,58.00000000000000000,901,,,,,['901']
901,COORDINATED_UNIVERSAL_TIME_OFFSET,1,0,0003,,,,,,[]
902,CALENDAR_DATE,2012,28,11,,,,,,[]
903,CIRCLE,'NONE',1386,2.499999999999995100,,,,,,['1386']
904,CIRCLE,'NONE',1393,5.499999999999998200,,,,,,['1393']
905,LINE,'NONE',1066,906,,,,,,"['1066', '906']"
906,VECTOR,'NONE',1080,1000.000000000000000,,,,,,['1080']
907,LINE,'NONE',1131,908,,,,,,"['1131', '908']"
908,VECTOR,'NONE',1132,1000.000000000000000,,,,,,['1132']
909,CIRCLE,'NONE',1367,2.499999999999995100,,,,,,['1367']
910,CIRCLE,'NONE',1365,2.499999999999998700,,,,,,['1365']
911,LINE,'NONE',1081,930,,,,,,"['1081', '930']"
912,APPROVAL_PERSON_ORGANIZATION,893,1350,1164,,,,,,"['893', '1350', '1164']"
913,CIRCLE,'NONE',1373,2.099999999999997900,,,,,,['1373']
914,VECTOR,'NONE',1094,1000.000000000000000,,,,,,['1094']
915,CIRCLE,'NONE',1364,5.499999999999998200,,,,,,['1364']
916,LINE,'NONE',1085,926,,,,,,"['1085', '926']"
917,VECTOR,'NONE',1062,1000.000000000000000,,,,,,['1062']
918,LINE,'NONE',1101,867,,,,,,"['1101', '867']"
919,VECTOR,'NONE',1087,1000.000000000000000,,,,,,['1087']
920,CIRCLE,'NONE',1376,5.499999999999991100,,,,,,['1376']
921,LINE,'NONE',1033,917,,,,,,"['1033', '917']"
922,CIRCLE,'NONE',1379,3.299999999999990500,,,,,,['1379']
923,CIRCLE,'NONE',1374,5.499999999999998200,,,,,,['1374']
924,CIRCLE,'NONE',1377,2.499999999999995100,,,,,,['1377']
925,CIRCLE,'NONE',1378,3.299999999999990500,,,,,,['1378']
926,VECTOR,'NONE',1089,1000.000000000000000,,,,,,['1089']
927,VECTOR,'NONE',1070,1000.000000000000000,,,,,,['1070']
928,VECTOR,'NONE',1096,1000.000000000000000,,,,,,['1096']
929,CIRCLE,'NONE',1381,3.300000000000004300,,,,,,['1381']
930,VECTOR,'NONE',1082,1000.000000000000000,,,,,,['1082']
931,LINE,'NONE',1207,932,,,,,,"['1207', '932']"
932,VECTOR,'NONE',1211,1000.000000000000000,,,,,,['1211']
933,VECTOR,'NONE',1203,1000.000000000000000,,,,,,['1203']
934,VECTOR,'NONE',1202,1000.000000000000000,,,,,,['1202']
935,LINE,'NONE',1174,934,,,,,,"['1174', '934']"
936,DIRECTION,'NONE',-0.0000000000000000000,-1.000000000000000000,-0.0000000000000000000,,,,,[]
937,CARTESIAN_POINT,'NONE',25.00100000000000100,3.929999999999993500,6.417291809229281400E-016,,,,,[]
938,DIRECTION,'NONE',-1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
939,CARTESIAN_POINT,'NONE',-15.00000000000000000,21.24999999999999600,0.0000000000000000000,,,,,[]
940,DIRECTION,'NONE',0.0000000000000000000,-1.000000000000000000,0.0000000000000000000,,,,,[]
941,CARTESIAN_POINT,'NONE',-22.00000000000000000,21.24999999999999600,0.0000000000000000000,,,,,[]
942,DIRECTION,'NONE',0.7071067811865441300,0.7071067811865507900,-0.0000000000000000000,,,,,[]
943,DIRECTION,'NONE',-0.0000000000000000000,0.0000000000000000000,-1.000000000000000000,,,,,[]
944,DIRECTION,'NONE',1.000000000000000000,0.0000000000000000000,0.0000000000000000000,,,,,[]
945,CARTESIAN_POINT,'NONE',-11.99999999999999600,29.25000000000000000,0.0000000000000000000,,,,,[]
946,DIRECTION,'NONE',0.7071067811865441300,0.7071067811865507900,-0.0000000000000000000,,,,,[]
947,CARTESIAN_POINT,'NONE',-25.00000000000000000,18.24999999999996800,55.00000000000000000,,,,,[]
948,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,-1.000000000000000000,,,,,[]
949,CARTESIAN_POINT,'NONE',26.50000000000000400,-11.75000000000000400,0.0000000000000000000,,,,,[]
950,DIRECTION,'NONE',-1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
951,CARTESIAN_POINT,'NONE',-24.99999999999999600,-1.181490479189830400,42.50000000000002100,,,,,[]
952,DIRECTION,'NONE',-1.387778780781445700E-016,1.000000000000000000,-0.0000000000000000000,,,,,[]
953,CARTESIAN_POINT,'NONE',-25.00000000000000000,15.84999999999999600,55.00000000000000000,,,,,[]
954,DIRECTION,'NONE',-1.387778780781445700E-016,1.000000000000000000,-0.0000000000000000000,,,,,[]
955,CARTESIAN_POINT,'NONE',-25.00000000000000000,15.84999999999999600,55.00000000000000000,,,,,[]
956,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,-1.000000000000000000,,,,,[]
957,CARTESIAN_POINT,'NONE',-25.00000000000000000,18.24999999999996800,55.00000000000000000,,,,,[]
958,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,-1.000000000000000000,,,,,[]
959,CARTESIAN_POINT,'NONE',-24.99999999999999600,-1.181490479189830400,22.49999999999995700,,,,,[]
960,DIRECTION,'NONE',-1.387778780781445700E-016,1.000000000000000000,-0.0000000000000000000,,,,,[]
961,CARTESIAN_POINT,'NONE',-19.49999999999998600,23.75000000000003600,55.00000000000000000,,,,,[]
962,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,-1.000000000000000000,,,,,[]
963,CARTESIAN_POINT,'NONE',23.49999999999997200,-27.75000000000000400,55.00000000000000000,,,,,[]
964,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
965,CARTESIAN_POINT,'NONE',-21.21335182349479000,-10.07000000000000600,17.49999999999997900,,,,,[]
966,DIRECTION,'NONE',-0.7071067811865441300,-0.7071067811865507900,-0.0000000000000000000,,,,,[]
967,CARTESIAN_POINT,'NONE',-24.99999999999999600,-1.181490479189830400,12.49999999999997300,,,,,[]
968,DIRECTION,'NONE',-1.387778780781445700E-016,1.000000000000000000,-0.0000000000000000000,,,,,[]
969,CARTESIAN_POINT,'NONE',-11.99999999999999600,-27.75000000000000400,55.00000000000000000,,,,,[]
970,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,-1.000000000000000000,,,,,[]
971,CARTESIAN_POINT,'NONE',-11.99999999999999600,29.25000000000000000,55.00000000000000000,,,,,[]
972,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
973,CARTESIAN_POINT,'NONE',-15.00000000000000000,26.24999999999996800,-0.001000000000001000100,,,,,[]
974,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,-1.000000000000000000,,,,,[]
975,CARTESIAN_POINT,'NONE',-17.42670364698958400,3.929999999999993500,53.99999999999997200,,,,,[]
976,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
977,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
978,CARTESIAN_POINT,'NONE',-21.99999999999992200,21.25000000000007500,42.50000000000000700,,,,,[]
979,CARTESIAN_POINT,'NONE',-21.21335182349479000,3.929999999999993500,17.49999999999997900,,,,,[]
980,CARTESIAN_POINT,'NONE',-17.76140071245770700,3.929999999999993500,54.33329523265311400,,,,,[]
981,CARTESIAN_POINT,'NONE',-18.09605775072545300,3.929999999999993500,54.66663063343764200,,,,,[]
982,CARTESIAN_POINT,'NONE',-18.43068094238521600,3.929999999999994400,55.00000000000000000,,,,,[]
983,CARTESIAN_POINT,'NONE',0.0000000000000000000,29.25000000000000000,55.00000000000000000,,,,,[]
984,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,-1.000000000000000000,,,,,[]
985,CARTESIAN_POINT,'NONE',-17.42670364698958400,3.929999999999993500,55.00000000000000000,,,,,[]
986,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
